employee,pattern_type,timestamp,location,latitude,longitude,visit_count,average_visits
Isande Borrasca,Late night visit,2014-01-12 23:26:03,Ahaggo Museum,36.07129981,24.87654873,,
Isande Borrasca,Late night visit,2014-01-12 23:26:04,Albert's Fine Clothing,36.07226343,24.87701495,,
Isande Borrasca,Late night visit,2014-01-12 23:26:05,Ahaggo Museum,36.07158339,24.87722686,,
Isande Borrasca,Late night visit,2014-01-12 23:26:06,Ahaggo Museum,36.07156976,24.87661619,,
Isande Borrasca,Late night visit,2014-01-12 23:26:07,Ahaggo Museum,36.07145456,24.87640363,,
Isande Borrasca,Late night visit,2014-01-12 23:26:10,Ahaggo Museum,36.07193222,24.87708149,,
Isande Borrasca,Late night visit,2014-01-12 23:26:12,Albert's Fine Clothing,36.07280371,24.87638096,,
Isande Borrasca,Late night visit,2014-01-12 23:26:14,Ahaggo Museum,36.07226758,24.87756325,,
Isande Borrasca,Late night visit,2014-01-12 23:26:15,Albert's Fine Clothing,36.07267313,24.87736671,,
Isande Borrasca,Late night visit,2014-01-12 23:26:19,Albert's Fine Clothing,36.07329875,24.87656099,,
Isande Borrasca,Late night visit,2014-01-12 23:26:21,Albert's Fine Clothing,36.07366766,24.876268,,
Isande Borrasca,Late night visit,2014-01-12 23:26:23,Albert's Fine Clothing,36.07327852,24.87684288,,
Isande Borrasca,Late night visit,2014-01-12 23:26:24,Albert's Fine Clothing,36.07373129,24.87704442,,
Isande Borrasca,Late night visit,2014-01-12 23:26:25,Albert's Fine Clothing,36.07383168,24.87645644,,
Isande Borrasca,Late night visit,2014-01-12 23:26:26,Albert's Fine Clothing,36.07336717,24.87651608,,
Isande Borrasca,Late night visit,2014-01-12 23:26:27,Albert's Fine Clothing,36.07267059,24.87643725,,
Isande Borrasca,Late night visit,2014-01-12 23:26:28,Albert's Fine Clothing,36.07267137,24.87693995,,
Isande Borrasca,Late night visit,2014-01-12 23:26:29,Albert's Fine Clothing,36.07312825,24.8765652,,
Isande Borrasca,Late night visit,2014-01-12 23:26:30,Albert's Fine Clothing,36.07268433,24.87600986,,
Isande Borrasca,Late night visit,2014-01-12 23:26:31,Albert's Fine Clothing,36.07265187,24.87674999,,
Isande Borrasca,Late night visit,2014-01-12 23:26:33,Albert's Fine Clothing,36.07324867,24.87591292,,
Isande Borrasca,Late night visit,2014-01-12 23:26:34,Albert's Fine Clothing,36.07381837,24.87558085,,
Isande Borrasca,Late night visit,2014-01-12 23:26:35,Albert's Fine Clothing,36.07355686,24.87643536,,
Isande Borrasca,Late night visit,2014-01-18 23:57:01,Shoppers' Delight,36.06252456,24.89680059,,
Isande Borrasca,Late night visit,2014-01-18 23:57:04,Shoppers' Delight,36.06230697,24.89706625,,
Isande Borrasca,Late night visit,2014-01-18 23:57:05,Shoppers' Delight,36.06216913,24.896831,,
Isande Borrasca,Late night visit,2014-01-18 23:57:06,Shoppers' Delight,36.06223565,24.89624001,,
Isande Borrasca,Late night visit,2014-01-18 23:57:08,Shoppers' Delight,36.06240244,24.89606532,,
Isande Borrasca,Late night visit,2014-01-18 23:57:09,Shoppers' Delight,36.06225987,24.89672877,,
Isande Borrasca,Late night visit,2014-01-18 23:57:10,Shoppers' Delight,36.06341458,24.8964735,,
Isande Borrasca,Late night visit,2014-01-18 23:57:11,Shoppers' Delight,36.06263662,24.89560951,,
Isande Borrasca,Late night visit,2014-01-18 23:57:12,Shoppers' Delight,36.06258563,24.89647669,,
Isande Borrasca,Late night visit,2014-01-18 23:57:14,Shoppers' Delight,36.06290264,24.89530312,,
Isande Borrasca,Late night visit,2014-01-18 23:57:16,Shoppers' Delight,36.06305254,24.89518768,,
Isande Borrasca,Late night visit,2014-01-18 23:57:18,Shoppers' Delight,36.06297255,24.89539108,,
Isande Borrasca,Late night visit,2014-01-18 23:57:20,Shoppers' Delight,36.06269012,24.89555315,,
Isande Borrasca,Late night visit,2014-01-18 23:57:21,Shoppers' Delight,36.06347751,24.89549011,,
Isande Borrasca,Late night visit,2014-01-18 23:57:25,Shoppers' Delight,36.06329661,24.89489119,,
Isande Borrasca,Late night visit,2014-01-18 23:57:26,Shoppers' Delight,36.06261878,24.89537698,,
Isande Borrasca,Late night visit,2014-01-18 23:57:28,Shoppers' Delight,36.06335471,24.89461203,,
Isande Borrasca,Late night visit,2014-01-18 23:57:29,Shoppers' Delight,36.06351346,24.89454183,,
Isande Borrasca,Late night visit,2014-01-18 23:57:31,Shoppers' Delight,36.06338213,24.89430505,,
Isande Borrasca,Late night visit,2014-01-18 23:57:32,Shoppers' Delight,36.06289693,24.89385875,,
Isande Borrasca,Late night visit,2014-01-18 23:57:34,Shoppers' Delight,36.06289437,24.89411686,,
Isande Borrasca,Late night visit,2014-01-18 23:57:38,Shoppers' Delight,36.06308759,24.8933015,,
Isande Borrasca,Late night visit,2014-01-18 23:57:40,Shoppers' Delight,36.06390795,24.89427782,,
Isande Borrasca,Late night visit,2014-01-18 23:57:41,Shoppers' Delight,36.06361123,24.89398625,,
Isande Borrasca,Late night visit,2014-01-18 23:57:43,Shoppers' Delight,36.06425776,24.89392884,,
Isande Borrasca,Late night visit,2014-01-18 23:57:46,Shoppers' Delight,36.06319718,24.89354892,,
Isande Borrasca,Late night visit,2014-01-18 23:57:49,Shoppers' Delight,36.06334717,24.89339954,,
Isande Borrasca,Late night visit,2014-01-18 23:57:50,Shoppers' Delight,36.06400519,24.89328501,,
Isande Borrasca,Late night visit,2014-01-18 23:57:51,Frydos Autosupply n' More,36.06407413,24.89238461,,
Isande Borrasca,Late night visit,2014-01-18 23:57:54,Shoppers' Delight,36.06445281,24.89249008,,
Isande Borrasca,Late night visit,2014-01-18 23:57:55,Frydos Autosupply n' More,36.06381956,24.89188929,,
Isande Borrasca,Late night visit,2014-01-18 23:57:56,Frydos Autosupply n' More,36.06388498,24.89240082,,
Isande Borrasca,Late night visit,2014-01-18 23:57:57,Frydos Autosupply n' More,36.06437022,24.89195666,,
Isande Borrasca,Late night visit,2014-01-18 23:57:58,Frydos Autosupply n' More,36.06373638,24.89160758,,
Isande Borrasca,Late night visit,2014-01-18 23:58:01,Frydos Autosupply n' More,36.06480689,24.89215107,,
Isande Borrasca,Late night visit,2014-01-18 23:58:02,Frydos Autosupply n' More,36.06412027,24.89201428,,
Isande Borrasca,Late night visit,2014-01-18 23:58:04,Frydos Autosupply n' More,36.06422108,24.8915884,,
Isande Borrasca,Late night visit,2014-01-18 23:58:05,Frydos Autosupply n' More,36.06481217,24.89122055,,
Isande Borrasca,Late night visit,2014-01-18 23:58:07,Frydos Autosupply n' More,36.06397591,24.89147401,,
Isande Borrasca,Late night visit,2014-01-18 23:58:10,Frydos Autosupply n' More,36.06419007,24.89131344,,
Isande Borrasca,Late night visit,2014-01-18 23:58:12,Frydos Autosupply n' More,36.06401679,24.89155339,,
Isande Borrasca,Late night visit,2014-01-18 23:58:13,Frydos Autosupply n' More,36.06483491,24.89096229,,
Isande Borrasca,Late night visit,2014-01-18 23:58:14,Frydos Autosupply n' More,36.06489895,24.89035393,,
Isande Borrasca,Late night visit,2014-01-18 23:58:15,Frydos Autosupply n' More,36.06508266,24.89056832,,
Isande Borrasca,Late night visit,2014-01-18 23:58:16,Frydos Autosupply n' More,36.0646907,24.89058667,,
Isande Borrasca,Late night visit,2014-01-18 23:58:17,Frydos Autosupply n' More,36.06402406,24.89117502,,
Isande Borrasca,Late night visit,2014-01-18 23:58:18,Frydos Autosupply n' More,36.06417149,24.89087481,,
Isande Borrasca,Late night visit,2014-01-18 23:58:19,Frydos Autosupply n' More,36.0642541,24.89012968,,
Isande Borrasca,Late night visit,2014-01-18 23:58:20,Frydos Autosupply n' More,36.0642938,24.89004647,,
Isande Borrasca,Late night visit,2014-01-18 23:58:21,Frydos Autosupply n' More,36.06433599,24.88984252,,
Isande Borrasca,Late night visit,2014-01-18 23:58:23,Frydos Autosupply n' More,36.06495961,24.89068211,,
Isande Borrasca,Late night visit,2014-01-18 23:58:24,Frydos Autosupply n' More,36.06464015,24.89023405,,
Isande Borrasca,Late night visit,2014-01-18 23:58:25,Frydos Autosupply n' More,36.06528462,24.89043635,,
Isande Borrasca,Late night visit,2014-01-18 23:58:26,Frydos Autosupply n' More,36.06548661,24.88931025,,
Isande Borrasca,Late night visit,2014-01-18 23:58:28,Frydos Autosupply n' More,36.06447268,24.88913327,,
Isande Borrasca,Late night visit,2014-01-18 23:58:29,Frydos Autosupply n' More,36.06467907,24.88958891,,
Isande Borrasca,Late night visit,2014-01-18 23:58:30,Frydos Autosupply n' More,36.06553691,24.88932216,,
Isande Borrasca,Late night visit,2014-01-18 23:58:31,Frydos Autosupply n' More,36.06514753,24.88987935,,
Isande Borrasca,Late night visit,2014-01-18 23:58:34,Frydos Autosupply n' More,36.06537366,24.88980185,,
Isande Borrasca,Late night visit,2014-01-18 23:58:37,Frydos Autosupply n' More,36.06580824,24.88843076,,
Isande Borrasca,Late night visit,2014-01-18 23:58:38,Frydos Autosupply n' More,36.06578273,24.88910186,,
Isande Borrasca,Late night visit,2014-01-18 23:58:39,Frydos Autosupply n' More,36.0653677,24.88842275,,
Isande Borrasca,Late night visit,2014-01-18 23:58:40,Frydos Autosupply n' More,36.06588422,24.8890177,,
Isande Borrasca,Late night visit,2014-01-18 23:58:41,Frydos Autosupply n' More,36.06498354,24.88911305,,
Isande Borrasca,Late night visit,2014-01-18 23:58:42,Frydos Autosupply n' More,36.06538596,24.88837284,,
Isande Borrasca,Late night visit,2014-01-18 23:58:47,Frydos Autosupply n' More,36.06519085,24.88826132,,
Isande Borrasca,Late night visit,2014-01-18 23:58:51,Frydos Autosupply n' More,36.06614806,24.88809125,,
Isande Borrasca,Late night visit,2014-01-18 23:58:52,Frydos Autosupply n' More,36.06657285,24.8880814,,
Isande Borrasca,Late night visit,2014-01-18 23:58:53,Frydos Autosupply n' More,36.0657306,24.88776228,,
Isande Borrasca,Late night visit,2014-01-18 23:58:54,Frydos Autosupply n' More,36.06618485,24.88801486,,
Isande Borrasca,Late night visit,2014-01-18 23:58:55,Frydos Autosupply n' More,36.06674115,24.88797415,,
Isande Borrasca,Late night visit,2014-01-18 23:59:00,Frydos Autosupply n' More,36.06689976,24.8884291,,
Isande Borrasca,Late night visit,2014-01-18 23:59:02,Desafio Golf Course,36.0668621,24.887183,,
Isande Borrasca,Late night visit,2014-01-18 23:59:03,Frydos Autosupply n' More,36.06671185,24.88738431,,
Isande Borrasca,Late night visit,2014-01-18 23:59:04,Frydos Autosupply n' More,36.0662621,24.88811743,,
Isande Borrasca,Late night visit,2014-01-18 23:59:06,Desafio Golf Course,36.06680723,24.88730364,,
Isande Borrasca,Late night visit,2014-01-18 23:59:07,Frydos Autosupply n' More,36.06613033,24.8875077,,
Isande Borrasca,Late night visit,2014-01-18 23:59:08,Desafio Golf Course,36.06636877,24.88663861,,
Isande Borrasca,Late night visit,2014-01-18 23:59:09,Frydos Autosupply n' More,36.0656293,24.88679203,,
Isande Borrasca,Late night visit,2014-01-18 23:59:10,Frydos Autosupply n' More,36.0663973,24.88697755,,
Isande Borrasca,Late night visit,2014-01-18 23:59:11,Frydos Autosupply n' More,36.06567087,24.88756383,,
Isande Borrasca,Late night visit,2014-01-18 23:59:12,Frydos Autosupply n' More,36.06572993,24.88656018,,
Isande Borrasca,Late night visit,2014-01-18 23:59:13,Frydos Autosupply n' More,36.06597747,24.88666087,,
Isande Borrasca,Late night visit,2014-01-18 23:59:16,Frydos Autosupply n' More,36.06648809,24.88706121,,
Isande Borrasca,Late night visit,2014-01-18 23:59:17,Desafio Golf Course,36.06668459,24.88606615,,
Isande Borrasca,Late night visit,2014-01-18 23:59:18,Frydos Autosupply n' More,36.06598773,24.88644962,,
Isande Borrasca,Late night visit,2014-01-18 23:59:20,Frydos Autosupply n' More,36.06591361,24.88662955,,
Isande Borrasca,Late night visit,2014-01-18 23:59:22,Desafio Golf Course,36.06623122,24.88624549,,
Isande Borrasca,Late night visit,2014-01-18 23:59:23,Frydos Autosupply n' More,36.06612974,24.88652961,,
Isande Borrasca,Late night visit,2014-01-18 23:59:24,Desafio Golf Course,36.06635529,24.88523369,,
Isande Borrasca,Late night visit,2014-01-18 23:59:25,Desafio Golf Course,36.06611061,24.88512703,,
Isande Borrasca,Late night visit,2014-01-18 23:59:26,Desafio Golf Course,36.06574897,24.88555352,,
Isande Borrasca,Late night visit,2014-01-18 23:59:27,Desafio Golf Course,36.06575687,24.88517565,,
Isande Borrasca,Late night visit,2014-01-18 23:59:29,Desafio Golf Course,36.06677253,24.88525446,,
Isande Borrasca,Late night visit,2014-01-18 23:59:30,Desafio Golf Course,36.06604951,24.88488454,,
Isande Borrasca,Late night visit,2014-01-18 23:59:33,Desafio Golf Course,36.06654281,24.88468144,,
Isande Borrasca,Late night visit,2014-01-18 23:59:36,Desafio Golf Course,36.06570519,24.88497583,,
Isande Borrasca,Late night visit,2014-01-18 23:59:37,Desafio Golf Course,36.06628186,24.88472262,,
Isande Borrasca,Late night visit,2014-01-18 23:59:38,Desafio Golf Course,36.06622006,24.88419434,,
Isande Borrasca,Late night visit,2014-01-18 23:59:39,Desafio Golf Course,36.06573058,24.88397861,,
Isande Borrasca,Late night visit,2014-01-18 23:59:41,Desafio Golf Course,36.06566854,24.88402853,,
Isande Borrasca,Late night visit,2014-01-18 23:59:42,Desafio Golf Course,36.0655914,24.88482213,,
Isande Borrasca,Late night visit,2014-01-18 23:59:44,Desafio Golf Course,36.06622922,24.88467204,,
Isande Borrasca,Late night visit,2014-01-18 23:59:46,Desafio Golf Course,36.06612545,24.88366587,,
Isande Borrasca,Late night visit,2014-01-18 23:59:47,Desafio Golf Course,36.06676816,24.88328221,,
Isande Borrasca,Late night visit,2014-01-18 23:59:48,Desafio Golf Course,36.0664153,24.88393542,,
Isande Borrasca,Late night visit,2014-01-18 23:59:49,Desafio Golf Course,36.06586006,24.88334601,,
Isande Borrasca,Late night visit,2014-01-18 23:59:51,Desafio Golf Course,36.06638298,24.88367694,,
Isande Borrasca,Late night visit,2014-01-18 23:59:52,Desafio Golf Course,36.06618415,24.88359291,,
Isande Borrasca,Late night visit,2014-01-18 23:59:55,Desafio Golf Course,36.06696073,24.88320224,,
Isande Borrasca,Late night visit,2014-01-18 23:59:56,Desafio Golf Course,36.06652771,24.88400004,,
Isande Borrasca,Late night visit,2014-01-18 23:59:57,Desafio Golf Course,36.06672766,24.88375389,,
Isande Borrasca,Late night visit,2014-01-19 00:00:00,Desafio Golf Course,36.06657987,24.88416039,,
Isande Borrasca,Late night visit,2014-01-19 00:00:01,Desafio Golf Course,36.06747262,24.8837325,,
Isande Borrasca,Late night visit,2014-01-19 00:00:02,Desafio Golf Course,36.06758834,24.88418927,,
Isande Borrasca,Late night visit,2014-01-19 00:00:03,Desafio Golf Course,36.06699356,24.88386839,,
Isande Borrasca,Late night visit,2014-01-19 00:00:04,Desafio Golf Course,36.0681184,24.88297676,,
Isande Borrasca,Late night visit,2014-01-19 00:00:06,Desafio Golf Course,36.06736443,24.8839634,,
Isande Borrasca,Late night visit,2014-01-19 00:00:07,Desafio Golf Course,36.06732477,24.88312702,,
Isande Borrasca,Late night visit,2014-01-19 00:00:09,Desafio Golf Course,36.06756946,24.88357561,,
Isande Borrasca,Late night visit,2014-01-19 00:00:10,Desafio Golf Course,36.06736021,24.8835133,,
Isande Borrasca,Late night visit,2014-01-19 00:00:11,Desafio Golf Course,36.06815984,24.88274502,,
Isande Borrasca,Late night visit,2014-01-19 00:00:13,Desafio Golf Course,36.06763068,24.8828285,,
Isande Borrasca,Late night visit,2014-01-19 00:00:15,Desafio Golf Course,36.06783848,24.88316937,,
Isande Borrasca,Late night visit,2014-01-19 00:00:16,Desafio Golf Course,36.06794356,24.88304531,,
Isande Borrasca,Late night visit,2014-01-19 00:00:18,Desafio Golf Course,36.06826838,24.88288875,,
Isande Borrasca,Late night visit,2014-01-19 00:00:22,Desafio Golf Course,36.06878336,24.88258623,,
Isande Borrasca,Late night visit,2014-01-19 00:00:23,Desafio Golf Course,36.06875655,24.88275149,,
Isande Borrasca,Late night visit,2014-01-19 00:00:24,Desafio Golf Course,36.06920187,24.88274921,,
Isande Borrasca,Late night visit,2014-01-19 00:00:25,Desafio Golf Course,36.06828665,24.88283239,,
Isande Borrasca,Late night visit,2014-01-19 00:00:27,Desafio Golf Course,36.0685109,24.88297968,,
Isande Borrasca,Late night visit,2014-01-19 00:00:28,Desafio Golf Course,36.06879067,24.8829969,,
Isande Borrasca,Late night visit,2014-01-19 00:00:30,Desafio Golf Course,36.06880973,24.88191974,,
Isande Borrasca,Late night visit,2014-01-19 00:00:32,Desafio Golf Course,36.0692626,24.88185331,,
Isande Borrasca,Late night visit,2014-01-19 00:00:34,Desafio Golf Course,36.06887623,24.88139872,,
Isande Borrasca,Late night visit,2014-01-19 00:00:35,Desafio Golf Course,36.06815953,24.88137267,,
Isande Borrasca,Late night visit,2014-01-19 00:00:37,Desafio Golf Course,36.06868657,24.88199585,,
Isande Borrasca,Late night visit,2014-01-19 00:00:39,Desafio Golf Course,36.06904955,24.88190093,,
Isande Borrasca,Late night visit,2014-01-19 00:00:40,Desafio Golf Course,36.06873986,24.8815627,,
Isande Borrasca,Late night visit,2014-01-19 00:00:43,Desafio Golf Course,36.0693964,24.88200949,,
Isande Borrasca,Late night visit,2014-01-19 00:00:44,Desafio Golf Course,36.06998791,24.88195814,,
Isande Borrasca,Late night visit,2014-01-19 00:00:47,Desafio Golf Course,36.06954954,24.88237846,,
Isande Borrasca,Late night visit,2014-01-19 00:00:48,Desafio Golf Course,36.07007369,24.88137407,,
Isande Borrasca,Late night visit,2014-01-19 00:00:49,Desafio Golf Course,36.07056288,24.88150827,,
Isande Borrasca,Late night visit,2014-01-19 00:00:51,Desafio Golf Course,36.07035967,24.88157273,,
Isande Borrasca,Late night visit,2014-01-19 00:00:52,Desafio Golf Course,36.06962001,24.88187451,,
Isande Borrasca,Late night visit,2014-01-19 00:00:53,Desafio Golf Course,36.06969659,24.88221594,,
Isande Borrasca,Late night visit,2014-01-19 00:00:54,Desafio Golf Course,36.06979812,24.88173333,,
Isande Borrasca,Late night visit,2014-01-19 00:00:55,Desafio Golf Course,36.07049412,24.88173684,,
Isande Borrasca,Late night visit,2014-01-19 00:00:56,Desafio Golf Course,36.0702047,24.88167123,,
Isande Borrasca,Late night visit,2014-01-19 00:01:00,Desafio Golf Course,36.07093863,24.88097417,,
Isande Borrasca,Late night visit,2014-01-19 00:01:01,Desafio Golf Course,36.07071904,24.88109505,,
Isande Borrasca,Late night visit,2014-01-19 00:01:03,Desafio Golf Course,36.07065844,24.88099544,,
Isande Borrasca,Late night visit,2014-01-19 00:01:05,Desafio Golf Course,36.07093526,24.88062115,,
Isande Borrasca,Late night visit,2014-01-19 00:01:06,Desafio Golf Course,36.07019646,24.88037842,,
Isande Borrasca,Late night visit,2014-01-19 00:01:07,Desafio Golf Course,36.07040185,24.88036591,,
Isande Borrasca,Late night visit,2014-01-19 00:01:10,Desafio Golf Course,36.06989868,24.8811434,,
Isande Borrasca,Late night visit,2014-01-19 00:01:11,Desafio Golf Course,36.07068289,24.88099657,,
Isande Borrasca,Late night visit,2014-01-19 00:01:12,Desafio Golf Course,36.07100389,24.88054426,,
Isande Borrasca,Late night visit,2014-01-19 00:01:13,Desafio Golf Course,36.07001493,24.87999647,,
Isande Borrasca,Late night visit,2014-01-19 00:01:16,Desafio Golf Course,36.07022174,24.88089559,,
Isande Borrasca,Late night visit,2014-01-19 00:01:20,Desafio Golf Course,36.07165814,24.8808879,,
Isande Borrasca,Late night visit,2014-01-19 00:01:21,Desafio Golf Course,36.07088365,24.8807474,,
Isande Borrasca,Late night visit,2014-01-19 00:01:22,Desafio Golf Course,36.07178526,24.88042118,,
Isande Borrasca,Late night visit,2014-01-19 00:01:23,Desafio Golf Course,36.071492,24.8803593,,
Isande Borrasca,Late night visit,2014-01-19 00:01:25,Desafio Golf Course,36.07151301,24.88052941,,
Isande Borrasca,Late night visit,2014-01-19 00:01:26,Desafio Golf Course,36.07118826,24.88021814,,
Isande Borrasca,Late night visit,2014-01-19 00:01:27,Desafio Golf Course,36.07180843,24.87951473,,
Isande Borrasca,Late night visit,2014-01-19 00:01:28,Desafio Golf Course,36.07158736,24.87936425,,
Isande Borrasca,Late night visit,2014-01-19 00:01:31,Desafio Golf Course,36.07127514,24.87943744,,
Isande Borrasca,Late night visit,2014-01-19 00:01:32,Desafio Golf Course,36.07170622,24.8794598,,
Isande Borrasca,Late night visit,2014-01-19 00:01:33,Ahaggo Museum,36.07078747,24.87915522,,
Isande Borrasca,Late night visit,2014-01-19 00:01:34,Desafio Golf Course,36.07192643,24.87961262,,
Isande Borrasca,Late night visit,2014-01-19 00:01:35,Ahaggo Museum,36.0712364,24.87911258,,
Isande Borrasca,Late night visit,2014-01-19 00:01:40,Ahaggo Museum,36.07105847,24.87875962,,
Isande Borrasca,Late night visit,2014-01-19 00:01:42,Ahaggo Museum,36.07171661,24.87845577,,
Isande Borrasca,Late night visit,2014-01-19 00:01:45,Ahaggo Museum,36.07148682,24.87858609,,
Isande Borrasca,Late night visit,2014-01-19 00:01:46,Ahaggo Museum,36.07074961,24.87832692,,
Isande Borrasca,Late night visit,2014-01-19 00:01:49,Ahaggo Museum,36.07098812,24.87818683,,
Isande Borrasca,Late night visit,2014-01-19 00:01:51,Ahaggo Museum,36.07192466,24.87754792,,
Isande Borrasca,Late night visit,2014-01-19 00:01:52,Ahaggo Museum,36.07142485,24.87808087,,
Isande Borrasca,Late night visit,2014-01-19 00:01:53,Ahaggo Museum,36.07072877,24.8770633,,
Isande Borrasca,Late night visit,2014-01-19 00:01:56,Ahaggo Museum,36.07106597,24.8774086,,
Isande Borrasca,Late night visit,2014-01-19 00:01:57,Ahaggo Museum,36.0712498,24.87682662,,
Isande Borrasca,Late night visit,2014-01-19 00:01:58,Ahaggo Museum,36.07168804,24.87686999,,
Isande Borrasca,Late night visit,2014-01-19 00:02:01,Ahaggo Museum,36.0715376,24.87693454,,
Isande Borrasca,Late night visit,2014-01-19 00:02:02,Ahaggo Museum,36.07178423,24.87739566,,
Isande Borrasca,Late night visit,2014-01-19 00:02:03,Ahaggo Museum,36.07094952,24.87724059,,
Isande Borrasca,Late night visit,2014-01-19 00:02:06,Ahaggo Museum,36.07149062,24.87666178,,
Isande Borrasca,Late night visit,2014-01-19 00:02:08,Ahaggo Museum,36.07160733,24.87756346,,
Isande Borrasca,Late night visit,2014-01-19 00:02:09,Ahaggo Museum,36.07183888,24.87699005,,
Isande Borrasca,Late night visit,2014-01-19 00:02:12,Ahaggo Museum,36.07184553,24.87682327,,
Isande Borrasca,Late night visit,2014-01-19 00:02:15,Albert's Fine Clothing,36.07286883,24.87692121,,
Isande Borrasca,Late night visit,2014-01-19 00:02:17,Albert's Fine Clothing,36.07326796,24.87682745,,
Isande Borrasca,Late night visit,2014-01-19 00:02:18,Albert's Fine Clothing,36.07249404,24.87692212,,
Isande Borrasca,Late night visit,2014-01-19 00:02:20,Albert's Fine Clothing,36.07358749,24.87723456,,
Isande Borrasca,Late night visit,2014-01-19 00:02:22,Albert's Fine Clothing,36.07330313,24.87685996,,
Isande Borrasca,Late night visit,2014-01-19 00:02:27,Albert's Fine Clothing,36.0731479,24.87595378,,
Isande Borrasca,Late night visit,2014-01-19 00:02:28,Albert's Fine Clothing,36.07359418,24.87583109,,
Isande Borrasca,Late night visit,2014-01-19 00:02:29,Albert's Fine Clothing,36.0732876,24.87574656,,
Isande Borrasca,Late night visit,2014-01-19 00:02:30,Albert's Fine Clothing,36.07339369,24.87641308,,
Isande Borrasca,Late night visit,2014-01-19 00:02:31,Albert's Fine Clothing,36.07281671,24.87585257,,
Isande Borrasca,Late night visit,2014-01-19 00:02:34,Albert's Fine Clothing,36.07355913,24.87530721,,
Isande Borrasca,Late night visit,2014-01-19 00:02:35,Albert's Fine Clothing,36.07345091,24.87536504,,
Isande Borrasca,Late night visit,2014-01-19 00:02:36,Albert's Fine Clothing,36.07278979,24.87610241,,
Isande Borrasca,Late night visit,2014-01-19 00:02:37,Albert's Fine Clothing,36.07285337,24.87564929,,
Isande Borrasca,Late night visit,2014-01-19 00:02:39,Albert's Fine Clothing,36.07376438,24.87535687,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:01,Guy's Gyros,36.08548017,24.8603883,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:01,Guy's Gyros,36.08548404,24.86046223,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:02,Guy's Gyros,36.08548172,24.86057032,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:06,Guy's Gyros,36.08545998,24.86093887,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:07,Guy's Gyros,36.08546186,24.86100912,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:09,Guy's Gyros,36.08549765,24.86122713,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:14,Guy's Gyros,36.08546378,24.86164699,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:15,Guy's Gyros,36.0854787,24.86168912,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:16,Guy's Gyros,36.08532649,24.8616886,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:21,Guy's Gyros,36.0849428,24.86170631,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:24,Guy's Gyros,36.08465209,24.86173829,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:25,Guy's Gyros,36.08458185,24.86174284,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:26,Guy's Gyros,36.08452138,24.86168132,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:28,Guy's Gyros,36.08434155,24.86174858,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:30,Guy's Gyros,36.08416823,24.86174625,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:37,Guy's Gyros,36.08355923,24.86172423,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:40,Guy's Gyros,36.08329993,24.86166842,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:42,Guy's Gyros,36.08311289,24.86170937,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:43,Guy's Gyros,36.08302924,24.86170016,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:45,Guy's Gyros,36.08284989,24.86172652,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:46,Guy's Gyros,36.08273786,24.86168932,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:47,Guy's Gyros,36.08267378,24.86171408,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:49,Guy's Gyros,36.08247252,24.8616676,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:50,Guy's Gyros,36.08239331,24.86169772,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:51,Guy's Gyros,36.08229534,24.86170202,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:52,Guy's Gyros,36.08224131,24.86170799,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:54,Guy's Gyros,36.08207323,24.86167626,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:56,Guy's Gyros,36.08187053,24.86171808,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:57,Guy's Gyros,36.08181917,24.86171023,,
Lidelse Dedos,Late night visit,2014-01-10 23:30:58,Guy's Gyros,36.08171324,24.86168209,,
Lidelse Dedos,Late night visit,2014-01-10 23:31:01,Guy's Gyros,36.08142343,24.86170606,,
Lidelse Dedos,Late night visit,2014-01-10 23:31:02,Guy's Gyros,36.08137857,24.86167617,,
Lidelse Dedos,Late night visit,2014-01-10 23:31:06,Guy's Gyros,36.08097118,24.86167239,,
Lidelse Dedos,Late night visit,2014-01-10 23:31:07,Guy's Gyros,36.08089638,24.86173079,,
